"id","title","text","url","media_id","published_on","created_at","user","user_id","user_image","attached_image_url","social_media","social_media_custom_name","search_term","polarization","reach","favorite","tags","latitude","longitude","media_parent_id","country","country_short","state","state_short","city","gender","notes","tag","tag.1","tag.2","tag.3","tag.4"
680,Google Plus Posts,"<b>Terminal Turístico de Portão recebe 8 º Ao Som do Joanes nesse sábado 11/04</b><br/>Projeto Dance Comigo de Areia Branca se apresenta na 8 ª do Ao Som do Joanes O projeto Ao Som do Joanes realiza hoje(11/04), sua 8 ª edição com apresentações artísticas e culturais no espaço do Terminal Turístico Mãe Mirinha de Portão com muita diversidade,...",https://plus.google.com/105522571572064896762/posts/jKjh55aDyGz,z13rwr0w1m3xtp1bx04cj35z0yimflryrkw0k,2015-04-11 05:51:38 -0300,2018-02-14 19:11:30 -0200,Lauro em Foco,105522571572064896762,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=50,https://lh3.googleusercontent.com/proxy/PBwxLcsXTxzPLyR2A3bTE7Ra2IkKeNiD4XZFGDEBbzXAh5F1OSxaXSAmwPZ1qXG6lKWFRUTomjVMEn_G-0mxADIM_7SAo56DR-E7_IZguwrpbNHLJTlCdrfHrIchEN4LpOsF8D_v0wBQuhfuASNIZR2B2qloLjQIaOvO3Yz1ZAsI-bKnWJosOUdUwsnMCjTE97pxTNit0AIoq1TLH02q-l59wmm0ZetJEefcuI4NZrS2NAbRZDKZky9DE3jfu3PYCeq1UDscx05Yv8YWDZU04syg4KJ63mxiBqXPPyae9Ba6J_umIlGr=w506-h910,google_plus_posts,,"""terminal turístico mãe mirinha de portão""",neutra,1,false,"",,,,,,,,,M,""
5687,Google Plus Posts,<b>LARGO DO CARANGUEJO ALAGADO...SERÁ QUE É VERDADE?</b><br/>Largo Do Caranguejo Alagado Sera que é verdade ? Boa criatividade de Thomas Bacelar,https://plus.google.com/102952606042426953530/posts/CYGn8z6koYh,z12bjzryrzvnfxzm423nx5y43ljychepm04,2015-04-10 23:04:17 -0300,2018-02-14 19:16:35 -0200,Marcinho do Saiunoblog,102952606042426953530,https://lh5.googleusercontent.com/-CUufW4KqsPQ/AAAAAAAAAAI/AAAAAAAAf1s/GqXb4GvIofo/photo.jpg?sz=50,https://lh3.googleusercontent.com/proxy/G8hM_j6PMId5-Wmjyx9RgwmRcn3gWck2TjNQYl39zdTa-zan-0_0siPwGflmahm38njAzY_1hV7sq3Eaq85ASxAHAoBdFi1FgZCoMD-rCd74h9Gbl9SIaVAzlT7weQU26gRm-RJIOXPfeI9xTljzfgPEO5I8PhpYnfupgWhdDlKKao0RAi8BSvpTDSP58AQb9DnD4jEuJAqIwSZWuePDL9Jx_l4nAzfQrs-C=w506-h910,google_plus_posts,,"""largo do caranguejo""",negativa,1,false,"",,,,,,,,,M,""
616,Google Plus Posts,"<b>Cada dia, um novo amanhecer, um novo dia assim é a vida.</b><br/>Acabei de falar com GILjaraguá pelo celular e o parabenizei por esta sua nova tarefa : coordenação do Jorge Novis. Entendo que a gestão não tem só que CUIDAR DE GENTE, mas os seus funcionários precisam ter atenção, carinho e muito respeito ao próximo. Enxer...",https://plus.google.com/+LadislauLeal/posts/EiarMFQjQwS,z13czvvyrorecl0em22uhlth4p2vxbwas04,2015-04-10 22:43:41 -0300,2018-02-14 19:11:05 -0200,Blog do Lau,108428829629741910910,https://lh3.googleusercontent.com/-10RsY-6jlQU/AAAAAAAAAAI/AAAAAAABsrQ/ru6AixHbU14/photo.jpg?sz=50,https://1.bp.blogspot.com/-eYA3N8VnA3c/VSh6ARfzGDI/AAAAAAABRLE/f80TbH3i1QM/w506-h910/gil.jpg,google_plus_posts,,"""jorge novis""",positiva,1,false,"",,,,,,,,,,""
5831,Google Plus Posts,"<b>O LARGO DO CARANGUEJO EM ITINGA É  INUNDADO COM AS CHUVAS DE ABRIL 2015</b><br/>Nesses últimos dias, a cidade de Lauro de Freitas tem sofrido com as chuvas de abril. Este é um mês que sempre se espera o tempo virar, após calor extremamente quente do mês anterior. Ontem (09), o Largo do Caranguejo esteve submerso pelas águas de algumas ...",https://plus.google.com/110597535614907994705/posts/XPswrbcg7U6,z131x3xo0peohtqxp04cdbr53p33xneifqw0k,2015-04-10 20:11:50 -0300,2018-02-14 19:16:42 -0200,Roberto Sheyps,110597535614907994705,https://lh3.googleusercontent.com/-77C2O2wmDwM/AAAAAAAAAAI/AAAAAAAACMI/Fv4W4lnbmLg/photo.jpg?sz=50,https://lh3.googleusercontent.com/proxy/ixn_PtMIsaFMJDOq46skb3uB96KXIKHKjPIaKIPOXXGtA8tYLQG6-POCohdiDqvblmziqtmtu51Fhp2efzGmP8bv9lrDCDfCzZOWciq7QK1t4lT3hPXu9VLfckPw01ekT2hZP_jw8y_LTmVbUQq0mYwqjNIngo_sZ0T1vgBp3UgYG0_JDU-6CZ0YjyQ1yJTUxzihzN7vWsxGFCCFNpv0pZH-HWI0K6ysGJvn=w506-h910,google_plus_posts,,"""largo do caranguejo""",negativa,1,false,"",,,,,,,,,M,""
495,Google Plus Posts,"<b>População protesta por falta de médico pediatra no Hospital Jorge Novís em Itinga</b><br/>Populares realizaram na noite desta terça (7) um protesto em frente ao Hospital Jorge Novís em Itinga onde denunciavam à falta de médicos pediatras na unidade. De acordo com os manifestantes, crianças que apresentavam mau estar não tiveram atendimento dos p...",https://plus.google.com/105522571572064896762/posts/ZZButiLZv6g,z13az1sq0s2hspoi204cj35z0yimflryrkw0k,2015-04-08 20:06:30 -0300,2018-02-14 19:10:57 -0200,Lauro em Foco,105522571572064896762,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=50,https://lh3.googleusercontent.com/proxy/NmCrIiH2WZHHqENtJKUCvDyVo1h3o99KqtAQUhFEw5XXh3M3vn2SMC9KDVL3VtS12eMp8eiIUi4gQlqgYUd7FG0bX0qubBvWYvcpgaWz7hw=w506-h910,google_plus_posts,,"""hospital jorge novis""",neutra,1,false,"",,,,,,,,,M,""
621,Google Plus Posts,"<b>Inauguração da Creche Jorge Novis, Acompanha aqui os pronunciamento das autoridades presentes...</b><br/>",https://plus.google.com/+JCRepórter/posts/gYdkCoVJmqZ,z12gh3j5yleowthrg04cc11x4xyfxdep1us0k,2015-04-08 17:39:18 -0300,2018-02-14 19:11:05 -0200,JC Repórter,115229063269389348430,https://lh3.googleusercontent.com/-BQId5fCRLao/AAAAAAAAAAI/AAAAAAABXs4/KRPdCQRUVN4/photo.jpg?sz=50,https://2.bp.blogspot.com/-W150tWtR5H4/VRaK-4MutwI/AAAAAAAAg-o/jvcqa2_e_ew/w506-h910/conassa.jpg,google_plus_posts,,"""jorge novis""",positiva,1,false,"",,,,,,,,,,""
622,Google Plus Posts,"<b>A opinião de Ladislau Leal.</b><br/>Fico impressionado com a avidez denuncista de algumas figuras da cidade, sem boquinhas e até membros insatisfeitos da gestão do Dr. Ontem a bola da vez foi o Jorge Novis, emergência de Itinga, decente, sempre com médicos clínicos, pediatras, enfermeiros e t...",https://plus.google.com/+LadislauLeal/posts/UMGsNfj4sFm,z13we1rqirvbglkh304cfdqb5omofjozkv00k,2015-04-08 14:41:27 -0300,2018-02-14 19:11:05 -0200,Blog do Lau,108428829629741910910,https://lh3.googleusercontent.com/-10RsY-6jlQU/AAAAAAAAAAI/AAAAAAABsrQ/ru6AixHbU14/photo.jpg?sz=50,https://4.bp.blogspot.com/-smhalJ2kCBk/VIHU7uR-o2I/AAAAAAABKVA/vyhgYyuSa50/w506-h910/PROPAGANDA_BANNER2.jpg,google_plus_posts,,"""jorge novis""",positiva,1,false,"",,,,,,,,,,""
50238,Google Plus Posts,"<b>COMUNICADO IMPORTANTE</b><br/>  A<br/>COELBA INFORMA À POPULAÇÃO DE LAURO DE FREITAS QUE IRÁ REALIZAR UM DESLIGAMENTO PROGRAMADO<br/>NO FORNECIMENTO DE ENERGIA ELÉTRICA NESTA TERÇA-FEIRA , 14/4/2015 , DAS 09:00 ÀS 15:00 . SERÃO ATINGIDAS AS SEGUINTES LOCALIDADES: PRAIA<br/>DE IPITANGA: RUA LOTEAMEN...",https://plus.google.com/+LadislauLeal/posts/LjBdK7fBdB9,z12aizyqesqxwhy3p22uhlth4p2vxbwas04,2015-04-08 12:21:27 -0300,2018-03-25 09:29:16 -0300,Blog do Lau,108428829629741910910,https://lh3.googleusercontent.com/-10RsY-6jlQU/AAAAAAAAAAI/AAAAAAABsrQ/ru6AixHbU14/photo.jpg?sz=50,https://3.bp.blogspot.com/-f0hjdfLjAcA/VSVHbv_A3YI/AAAAAAABRC8/XZFO8L3jTHA/w506-h910/Coelba_horizontal_alta.jpg,google_plus_posts,,"""Praia de Ipitanga""",negativa,1,false,"",,,,,,,,,,""
623,Google Plus Posts,Artigo compartilhado: Protesto por falta de médico no hospital Jorge novis.       Nenhum paciente era atendido na unidade de saúde. Um morador contou que estava   com febre alta foi ao hospital e não recebeu atendimento.  Este não foi um fato isol...,https://plus.google.com/112944985785950898584/posts/1YQYcF2ECeU,z12kstwalzm3v1bk322lypbxwwi1xvas3,2015-04-07 22:12:45 -0300,2018-02-14 19:11:06 -0200,Claudio Costa,112944985785950898584,https://lh5.googleusercontent.com/-ZGjNI0a5zNs/AAAAAAAAAAI/AAAAAAAAAGw/5A7Lx6glabE/photo.jpg?sz=50,https://1.bp.blogspot.com/--dD_Y6vvENw/VSR-WLcIDaI/AAAAAAAAAKU/0gqicAHqFuo/w506-h910/11120513_905333902839263_5270761810518526942_n.jpg,google_plus_posts,,"""jorge novis""",positiva,1,false,"",,,,,,,,,M,""
624,Google Plus Posts,"<b>Jorge Novis serve bem , mas vamos melhorar a emergência pediátrica.</b><br/>Vi no grupo de Bilika no whatsapp reclamações sobre o atendimento pediátrico no Jorge Novis . Peguei Carlos Félix e Nenê do Gás e fomos lá. A recepção apinhada, calor infernal e as mães reclamando. Uma mãe  me dizia que estava ali desde 9 horas, já passava ...",https://plus.google.com/+LadislauLeal/posts/XP6YSqjJj6P,z12oih2gipejv5ohp04cfdqb5omofjozkv00k,2015-04-07 13:58:05 -0300,2018-02-14 19:11:06 -0200,Blog do Lau,108428829629741910910,https://lh3.googleusercontent.com/-10RsY-6jlQU/AAAAAAAAAAI/AAAAAAABsrQ/ru6AixHbU14/photo.jpg?sz=50,https://1.bp.blogspot.com/-7GaKT5dueDg/VSQMbVGIJOI/AAAAAAABRAA/MgDce4OjZM0/w506-h910/0.jpg,google_plus_posts,,"""jorge novis""",negativa,1,false,"",,,,,,,,,,""
14041,Google Plus Posts,"Acionista da Concessionária Bahia Norte, responsável pela construção e administração da Via Metropolitana, anel viário que circunda Lauro de Freitas, a Invepar não deve influenciar no cronograma das obras, de acordo com o secretário de Infraestrutura da…",https://plus.google.com/110837685686879880420/posts/We8t2y2iH7S,z13qsvx5tsz5wnapl04chzsj5yzbv1lzsbc,2015-04-07 00:01:49 -0300,2018-02-14 19:20:53 -0200,Ubatã em Foco,110837685686879880420,https://lh4.googleusercontent.com/-l7B2k6hJmGw/AAAAAAAAAAI/AAAAAAAAABY/6EFnmr5JDB0/photo.jpg?sz=50,https://lh3.googleusercontent.com/proxy/qCeydT4vdnjIG_yJzIQMPARw4U-7-Ef09rqQBLQn2w-IuMJvsPDRnELT-oyT=w120-h120,google_plus_posts,,"""Via Metropolitana""",positiva,1,false,"",,,,,,,,,,""
5877,Google Plus Posts,"<b>CARRO TOMADO DE ASSALTO EM ITINGA RECUPERADO  EM SALVADOR.</b><br/>Imagem Ilustrativa. Um Siena Branco tomado de assalto no último sábado (4), por volta das 20h30, na Rua Leonice J. Santos, em frente à barbearia Evolux, próximo ao Largo do Caranguejo, em Itinga, foi encontrado neste domingo (5), no bairro da Pituba, Salvad...",https://plus.google.com/105522571572064896762/posts/2P8psfPHX6d,z12je1pgsyufulccc23stjsbnomwhzpwb04,2015-04-06 22:59:28 -0300,2018-02-14 19:16:44 -0200,Lauro em Foco,105522571572064896762,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=50,https://2.bp.blogspot.com/-3prOQcWDXgE/VSLydr9qAAI/AAAAAAAAKWU/lJTU7hssy58/w506-h910/Grand-Siena-Sublime-Fiat.jpg,google_plus_posts,,"""largo do caranguejo""",positiva,1,false,"",,,,,,,,,M,""
6029,Google Plus Posts,<b>A campanha de 2016 já está nas ruas e consultórios médicos da cidade</b><br/>Soube há pouco de um a liderança moradora de  Itinga que alguma coisa com o o nome  Instituo GALVÃO estaria sendo instalado no Largo do Caranguejo. Este alguma coisa com o nome do ex - secr. de saúde da turma dos oito anos atuaria na SAÚDE comunitária e em ...,https://plus.google.com/+LadislauLeal/posts/5vQajjAhfJq,z13tj5ijlnq4hphcx22uhlth4p2vxbwas04,2015-04-06 21:10:53 -0300,2018-02-14 19:16:49 -0200,Blog do Lau,108428829629741910910,https://lh3.googleusercontent.com/-10RsY-6jlQU/AAAAAAAAAAI/AAAAAAABsrQ/ru6AixHbU14/photo.jpg?sz=50,https://2.bp.blogspot.com/-63rN-YuQPzo/VSMgY-9V6JI/AAAAAAABQ9A/HmBg6NerxKY/w506-h910/clinico-geral.jpg,google_plus_posts,,"""largo do caranguejo""",neutra,1,false,"",,,,,,,,,,""
6048,Google Plus Posts,"<b>Carro tomado de assalto em Itinga foi encontrado em Salvador.</b><br/>Imagem Lustrativa. Um Siena Branco tomado de assalto  no último sábado (4), por volta das 20h30, na Rua Leonice J. Santos, em frente à barbearia Evolux, próximo ao Largo do Caranguejo, em Itinga, foi encontrado neste domingo (5), no bairro da Pituba, Salvad...",https://plus.google.com/+LadislauLeal/posts/ZWs7hASRdmt,z12pvpiwbwufvfgq204cfdqb5omofjozkv00k,2015-04-06 18:00:40 -0300,2018-02-14 19:16:50 -0200,Blog do Lau,108428829629741910910,https://lh3.googleusercontent.com/-10RsY-6jlQU/AAAAAAAAAAI/AAAAAAABsrQ/ru6AixHbU14/photo.jpg?sz=50,https://2.bp.blogspot.com/-3prOQcWDXgE/VSLydr9qAAI/AAAAAAAAKWU/lJTU7hssy58/w506-h910/Grand-Siena-Sublime-Fiat.jpg,google_plus_posts,,"""largo do caranguejo""",positiva,1,false,"",,,,,,,,,,""
625,Google Plus Posts,"<b>Secretaria Municipal de Educação de São Felipe entregou, mais uma unidade escolar a comunidade estudantil...</b><br/>Comunidade<br/>do 2º distrito ganhou mais um belo presente da gestão municipal. A Creche Jorge<br/>Novis, vai beneficiar dezenas de famílias de Vila Caraipe e comunidades adjacentes.<br/>Com capacidade para atender 100 crianças esse é mais um investimentos que gestão<br/>r...",https://plus.google.com/+JCRepórter/posts/4JpWvpDtTX1,z13aj1rxmpvhj5skn220cjdbjmzeepciq04,2015-04-05 11:13:41 -0300,2018-02-14 19:11:06 -0200,JC Repórter,115229063269389348430,https://lh3.googleusercontent.com/-BQId5fCRLao/AAAAAAAAAAI/AAAAAAABXs4/KRPdCQRUVN4/photo.jpg?sz=50,https://lh3.googleusercontent.com/proxy/QyVizSomSL7q17cn_v97PCboM_NiTdlknMIL7wyBytqP001KPZkgYUCc4q_5uo2ZGqcR0WnFyMix-d-Owyh-Mil7GMPEwdS-uCclHGZL1f67uhgmvvZZM1MI5hUk_2QJlHiS-VOHD64I78BJ0yQ6vz1HK3jiaFglhG1ptwsWRWLoqM9gAULXQoqCIe9yLwdVL85qCgAaFo6jxdhqUFkKGbqT9Rn0rh-8bubAXsC2Spa1DVNJbzWhG661Tn3RYZ5IEYkznXtgOMSrT5JpBVOHsiGCnT-X7r9aAgyI2uTw5tngsEDN7wCr=w506-h910,google_plus_posts,,"""jorge novis""",positiva,1,false,"",,,,,,,,,,""
50246,Google Plus Posts,"<b>CINCO CARROS TOMADOS DE ASSALTO EM LAURO DE FREITAS</b><br/>A Secretaria de Segurança Pública da Bahia - SSP/BA, tem em seus registros entre os dias 25/03 a 02/04, quatro roubos e um furto de veículos em Lauro de Freitas. As ocorrências se deram em Vilas do Atlântico, Praia de Ipitanga, Itinga e região do Centro da ...",https://plus.google.com/+LadislauLeal/posts/QKtV5HMJ7qV,z12yizhgmk3otviof04cfdqb5omofjozkv00k,2015-04-05 07:03:42 -0300,2018-03-25 09:29:17 -0300,Blog do Lau,108428829629741910910,https://lh3.googleusercontent.com/-10RsY-6jlQU/AAAAAAAAAAI/AAAAAAABsrQ/ru6AixHbU14/photo.jpg?sz=50,https://lh3.googleusercontent.com/proxy/TWlnGZII85lcgGgpmz5mr9y6zwxXzA9qnS7qVO6skvlJ3hAYm7FakXzZOq9VBmsTDSf1ID5MYfTW_Z7niDLuF6KreXCQH_Hud8Rc7aJ6VcZN4A9CPgRERfbVExBOEVy7KtWYCIhF25Z_v7XaQv1avAE0uONXjUgcr93U=w506-h910,google_plus_posts,,"""Praia de Ipitanga""",negativa,1,false,"",,,,,,,,,,""
